name;street;zip;city
Apotheke am Klinikum;Henry-van-de-Velde-Str. 1;99425;Weimar
Apotheke am Klinikum;Robert-Koch-Str. 2b;42549;Velbert
Apotheke am Klinikum Mitte;Teutoburger Str. 60;33604;Bielefeld
Apotheke am Kö;Steinstr. 55;47441;Moers
Apotheke am Kohlhau;Hauptstr. 51;01778;Geising
Apotheke am Kornmarkt;Kornmarkt 4;91438;Bad Windsheim
Apotheke am Kornmarkt;Kornmarkt 11;54290;Trier
Apotheke am Kreideberg;Thorner Str. 29;21339;Lüneburg
Apotheke am Kreiskrankenhaus KHV;Stiftsweg 17;53894;Mechernich
Apotheke am Kureck;Lindenstr. 1;36364;Bad Salzschlirf
Apotheke am Kurgarten;Hauptstr. 169;77736;Zell am Harmersbach
Apotheke am Landrain;Dessauer Str. 5;06118;Halle (Saale)
Apotheke am Langenhorner Markt;Langenhorner Markt 9;22415;Hamburg
Apotheke am Lessingplatz;Lessingplatz 1;41469;Neuss
Apotheke am Lindenplatz;Moislinger Allee 2C;23558;Lübeck
Apotheke am Lippepark;Dortmunder Str. 8;44536;Lünen
Apotheke am Lippesee;Sennelagerstr. 1;33106;Paderborn-Sande
Apotheke am Lohmühlenpark;Steindamm 105;20099;Hamburg
Apotheke am Ludwigsplatz;In der Witz 61;55252;Mainz-Kastel
Apotheke am Marienstift;Helmstedter Str. 130;38102;Braunschweig
Apotheke Am Markt;Vaihinger Markt 16;70563;Stuttgart
Apotheke Am Markt;An der Kemperwiese 3;51069;Köln
Apotheke Am Markt;Fürther Str. 1;90513;Zirndorf
Apotheke Am Markt;Dalkinger Str. 6;73463;Westhausen
Apotheke Am Markt;Konstantinplatz 3;41238;Mönchengladbach
Apotheke Am Markt;Am Moselbach 11a;45731;Waltrop
Apotheke Am Markt;Köthener Str. 34a;06385;Aken (Elbe)
Apotheke Am Markt;Elbeallee 79;33689;Bielefeld
Apotheke Am Markt;Markt 1;24321;Lütjenburg
Apotheke Am Markt;Marktplatz 12;72285;Pfalzgrafenweiler
Apotheke Am Markt;Hauptstr. 7;26892;Dörpen
Apotheke Am Markt;Hauptstr. 34;79650;Schopfheim
Apotheke Am Markt;Friedrichstr. 3-5;78120;Furtwangen im Schwarzwald
Apotheke Am Markt;Kirchhofsallee 2;24214;Gettorf
Apotheke Am Markt;Bekassinenweg 18;13503;Berlin
Apotheke Am Markt;Marktplatz 21;97631;Bad Königshofen i. Grabfeld
Apotheke Am Markt;Pfarrweg 1;69253;Heiligkreuzsteinach
Apotheke Am Markt;Poststr. 31;72213;Altensteig
Apotheke Am Markt;Markt 7;03226;Vetschau/Spreewald
Apotheke Am Markt;Kirchenplatz 1;91074;Herzogenaurach
Apotheke Am Markt;Am Junkernhof 5;29308;Winsen
Apotheke am Marktkauf;Städtelner Str. 54;04416;Markkleeberg
Apotheke am Maxfeld;Maxfeldhof 5;85716;Unterschleißheim
Apotheke am Medi-Zentrum;Hans-Böckler-Str. 20;67454;Haßloch
Apotheke am Mendelssohnplatz;Jößnitzer Str. 153;08525;Plauen
Apotheke am Messepark OHG KHV;Dr. Emil-Brichta-Strasse 3;94036;Passau
Apotheke am MHO;Bischofsstr. 28;49074;Osnabrück
Apotheke am Molledam;Bahnhofstr. 23c;24937;Flensburg
Apotheke am Mönkhofer Weg;Mönkhofer Weg 78-80;23562;Lübeck
Apotheke am Moor;Hauptstr. 35;26676;Barßel
Apotheke am Mühlenkamp;Mühlenkamp 34a;22303;Hamburg
Apotheke am Musterplatz;Wilhelmstr. 25;74722;Buchen (Odenwald)
Apotheke am Neckar;Bahnhofstr. 5;72172;Sulz am Neckar
Apotheke am Neumarkt;Neumarkt 2;50667;Köln
Apotheke am Niedertor;Niedertor 18;36088;Hünfeld
Apotheke am Oberbilker Markt;Kölner Str. 231;40227;Düsseldorf
Apotheke am Oberen Markt;Oberer Markt 4;54497;Morbach
Apotheke am Obermarkt;Weinstraße Süd 15;67098;Bad Dürkheim
Apotheke am Obertor OHG;Friedhofstr. 4;88630;Pfullendorf
Apotheke am Obstmarkt;Dilleniusstr. 9;71522;Backnang
Apotheke am Odeonsplatz;Odeonsplatz 1;80539;München
Apotheke am Papenberg;Rosa-Luxemburg-Str. 20b;17192;Waren
Apotheke am Philippusstift;Hülsmannstr. 6;45355;Essen
Apotheke am Pilatus Campuos;Forchheimer Str. 38;91353;Hausen
Apotheke am Pley;Großer Pley 41;52538;Gangelt
Apotheke am Pohl;Steinstr. 23;49356;Diepholz
Apotheke am Pulverl;Am Pulverl 1;85051;Ingolstadt
Apotheke am Rathaus;Torstr. 9;71364;Winnenden
Apotheke am Rathaus;Rathausplatz 3;79576;Weil am Rhein
Apotheke am Rathaus;Große Str. 5;27283;Verden (Aller)
Apotheke am Rathaus;Obere Hauptstr. 1;72172;Sulz am Neckar
Apotheke am Rathaus;Rathausplatz 2;86485;Biberbach
Apotheke am Rathaus;Marktplatz 7;94496;Ortenburg
Apotheke am Rathaus;Amtsstr. 5;56377;Nassau
Apotheke am Rathaus;Frankfurter Str. 3;63688;Gedern
Apotheke am Rathaus;Pickelsgasse 1;96114;Hirschaid
Apotheke am Rathaus;Lange Str. 40;31675;Bückeburg
Apotheke am Rathaus;Pforzheimer Str. 24;75242;Neuhausen
Apotheke am Rathaus;Südstr. 7;31515;Wunstorf
Apotheke am Rathaus;Hauptstr. 10;96138;Burgebrach
Apotheke am Rathaus OHG;Zum See 2;24223;Schwentinental
Apotheke am Rathausplatz;Rathausplatz 2;66839;Schmelz
Apotheke am Rathausplatz;Kaiserwall 12;45657;Recklinghausen
Apotheke am Real;Hölkeringer Str. 22;93080;Pentling
Apotheke am Reuterweg;Reuterweg 68-70;60323;Frankfurt am Main
Apotheke am Rewe-Markt;Am Lindenbaum 1;35428;Langgöns
Apotheke am Ring;Ringstr. 33;63505;Langenselbold
Apotheke am Rosenbühl;August-Mohl-Str. 38;95030;Hof
Apotheke am Rosengarten;Bahnhofstr. 48;66869;Kusel
Apotheke am Rosengarten;Am Rosengarten 22;97270;Kist
Apotheke am Rosengarten;Weißenfelser Str. 52;06132;Halle (Saale)
Apotheke am Salinenhof;Geseker Str. 10;33154;Salzkotten
Apotheke Am Sandforter Weg;Sandforter Weg 9;59379;Selm
Apotheke am Sandkamp;Washingtonallee 14a;22111;Hamburg
Apotheke am Schauspielhaus;Königsallee 18;44789;Bochum
Apotheke am Schillerplatz;Schillerplatz 7;67655;Kaiserslautern
Apotheke am Schloß;Schloßstr. 10;63633;Birstein
Apotheke am Schloßberg;Nürnberger Str. 2;91257;Pegnitz
Apotheke am Schloßpark;Schloßstr. 4;57319;Bad Berleburg
Apotheke am Schützenplatz;Schützenplatz 1-2;38259;Salzgitter
Apotheke am Schützenplatz;Kölner Str. 62;57368;Lennestadt
Apotheke am See;Grundstr. 2;64289;Darmstadt
Apotheke am Silberbach;Chemnitzer Str. 65;09123;Chemnitz
Apotheke am Solebad;Steinstr. 42;59368;Werne
Apotheke am Sömmerringplatz;Forsterstr. 44;55118;Mainz
Apotheke am Spieker;Weseler Str. 62;48249;Dülmen
Apotheke am Sprödental;Roonstr. 1;47799;Krefeld
Apotheke am St. Joseph-Stift;Georg-Gröning-Str. 57;28209;Bremen
Apotheke am St. Vincenz-KH;Rottstr. 10;45711;Datteln
Apotheke am Stadtgarten;Eisenbahnstr. 21;77815;Bühl
Apotheke am Stadtgarten;Wilhelmstr. 11;44649;Herne
Apotheke am Stadtpark;Waldschmidtstr. 1;93413;Cham
Apotheke am Stadtsee;Stadtseeallee 29;39576;Stendal
Apotheke am Stadtwald;Heilstättenstr. 103;90768;Fürth
Apotheke am Stadtweiher;Karschhauser Str. 25;40699;Erkrath
Apotheke am Steffensplatz OHG;Adalbertsteinweg 16;52070;Aachen
Apotheke am Steinhaus;Moormannplatz 16;59368;Werne
Apotheke am Stoppenberg;Gelsenkirchener Str. 3;45141;Essen
Apotheke am Storchenturm;Marktstr. 40;77933;Lahr
Apotheke am Stumpen OHG;Ziegelhütter Str. 2;66292;Riegelsberg
Apotheke am Südring;Xylanderstr. 8;76829;Landau in der Pfalz
Apotheke am Theater;Bertoldstr. 31;79098;Freiburg im Breisgau
Apotheke am Thierschplatz;Thierschstr. 55;80538;München
Apotheke am Tränsberg;Tränsberg 21-23;39104;Magdeburg
Apotheke am Treff;Am Treff 1;06124;Halle (Saale)
Apotheke am Treff;Richard-Paulick-Straße 31;06124;Halle (Saale)
Apotheke am Universitätsklinikum;Fetscherstr. 74;01307;Dresden
Apotheke am Viadukt;Georg-Schumann-Str. 290;04159;Leipzig
Apotheke am Viehmarktplatz;Fahrstr. 3-4;54290;Trier
Apotheke am Vincentinum;Vinzenz-von-Paul-Platz 1;86152;Augsburg
Apotheke am Wäldchen;Berliner Str. 21;49824;Emlichheim
Apotheke am Waldrand;Bertolt-Brecht-Platz 1a;16303;Schwedt/Oder
Apotheke am Wall;Wallstr. 16-20;48683;Ahaus
Apotheke am Wall;Fleischerstr. 3;17489;Greifswald, Hansestadt
Apotheke am Wallgraben;Möhringer Landstr. 82;70563;Stuttgart
Apotheke am Wanheimer Dreieck;Wanheimer Str. 620;47249;Duisburg
Apotheke am Wehlheider Platz;Kirchweg 31;34121;Kassel
Apotheke Am Wehrahof;Hauptstr. 4-6;79664;Wehr
Apotheke am Weiher;Henschelstr. 1;81249;München
Apotheke am Weiher;Falkensteiner Str. 2;94344;Wiesenfelden
Apotheke am Weintor;Gartenstr. 13;67278;Bockenheim
Apotheke am Weißen Wall OHG;Weißer Wall 3;29221;Celle
Apotheke am Weißen Wall OHG;Weißer Wall 2-3;29221;Celle
Apotheke am Westerbach;Westerbachstr. 23;61476;Kronberg im Taunus
Apotheke am Westerbach;Westerbachstr. 23;61476;Kronberg i.Ts.
Apotheke am Westpark;Straubinger Str. 38;80687;München
Apotheke Am Westring;Westring 75;46242;Bottrop
Apotheke am Wiesental;Pfarrmorgen 2-4;65205;Wiesbaden
Apotheke am Wildenkuhlen;Kölner Str. 159;58566;Kierspe
Apotheke am Wilisch KHV;Lungkwitzer Str. 10;01731;Kreischa
Apotheke am Winkelpfad;Rüdesheimer Ring 145;53879;Euskirchen
Apotheke am Wohnpark;Berliner Str. 23;30952;Ronnenberg
Apotheke am Wolfsanger;Wolfsangerstr. 100;34125;Kassel
Apotheke am Zollberg;Zollernplatz 7/1;73734;Esslingen am Neckar
Apotheke am Zoo;Riehler Gürtel 8;50735;Köln
Apotheke am Zoo;Brandenburger Platz 12;66121;Saarbrücken
Apotheke Amelinghausen;Lüneburger Str. 24;21385;Amelinghausen
Apotheke an den 3 Hasen;An den Drei Hasen 12;61440;Oberursel (Taunus)
Apotheke an der Berliner Strasse;Ungererstr. 75;80805;München
Apotheke an der Diakonie;Wirthstr. 9;79110;Freiburg
Apotheke an der Elbphilharmonie;Am Kaiserkai 44;20457;Hamburg
Apotheke an der Eselshöhe;Walther-von-der-Vogelweide-Str. 3;97422;Schweinfurt
Apotheke an der Friedberger Warte;Friedberger Landstr. 406;60389;Frankfurt am Main
Apotheke an der Hauptpost;Ostwall 213;47798;Krefeld
Apotheke an der Koggenoor;An der Koggenoor 25;23966;Wismar
Apotheke an der Kreuzkirche;An der Kreuzkirche 1-3;44623;Herne
Apotheke an der Leine;Brunnenweg 9;31061;Alfeld
Apotheke an der Lieth;Mittelstr. 12a;37120;Bovenden
Apotheke an der Muldentalklinik;Cainsdorfer Str. 25a;08112;Wilkau-Haßlau
Apotheke an der Passage;Hauptstr. 79;76870;Kandel
Apotheke an der Passage;Hauptstr. 79;76870;Kandel, Pfalz
Apotheke an der Post;Bürgermeister-Henn-Str. 3;74736;Hardheim
Apotheke an der Post;Telegrafenstr. 23;42929;Wermelskirchen
Apotheke an der St. Anna-Klinik;Obere Waiblinger Str. 109;70374;Stuttgart
Apotheke an der Stadthalle;Pütterweg 1;18059;Rostock
Apotheke an der Südanlage;Südanlage 11;35390;Gießen
Apotheke an der Uni;Universitätskliniken;66424;Homburg
Apotheke an der Uni-Klinik;Moorenstr. 76;40225;Düsseldorf
Apotheke an der Voltmannstraße;Voltmannstr. 140;33613;Bielefeld
Apotheke Assenheim;Nieder-Wöllstädter Str. 2;61194;Niddatal
Apotheke auf dem Höchsten;Wittbräucker Str. 370;44267;Dortmund
Apotheke auf der Lohe;Martin-Luther-Str. 1;32545;Bad Oeynhausen
Apotheke auf der Saarner Kuppe;Luxemburger Allee 31;45481;Mülheim an der Ruhr
Apotheke Bacciocco;Landstr. 36a;52445;Titz
Apotheke Badischer Hof;Hauptstr. 107;69226;Nußloch
Apotheke Baiertal;Mühlstr. 3;69168;Wiesloch
Apotheke Baum;Marktstr. 12;35075;Gladenbach
Apotheke bei Dodenhof;Posthausen 1;28870;Ottersberg
Apotheke Bergischer Hof;Kaiserstr. 35;51643;Gummersbach
Apotheke Bernloch;Marktstr. 8;72531;Hohenstein
Apotheke Bernstadt;Görlitzer Str. 4;02748;Bernstadt a. d. Eigen
Apotheke Bicken;Hauptstr. 23;35756;Mittenaar
Apotheke Blaufelden;Hauptstr. 4;74572;Blaufelden
Apotheke Blickle;Alleenstr. 16;72666;Neckartailfingen
Apotheke Blockdiek;Max-Säume-Str. 4;28327;Bremen
Apotheke Bockau;Hauptstr. 2;08324;Bockau
Apotheke Bockraden;Bockradenerstraße 70;49477;Ibbenbüren
Apotheke Bookholzberg;Stedinger Str. 63;27777;Ganderkesee
Apotheke Brenner;Reindlstr. 5;89312;Günzburg
Apotheke Brinkman;Neutor 28-34;46325;Borken
Apotheke Buntekuh;Korvettenstr. 75;23558;Lübeck
Apotheke Burgert am Ludwigsplatz;Waldstr. 65;76133;Karlsruhe
Apotheke Burgpreppach;Gemeinfelder Str. 121;97496;Burgpreppach
Apotheke Buttenwiesen;Hauptstr. 4;86647;Buttenwiesen
Apotheke Butz;Mönsheimer Str. 50;71296;Heimsheim
Apotheke d. Allg. Krankenhauses;Grünstr. 35;58095;Hagen
Apotheke d. Augusta-Krankenanstalt;Bergstr. 26;44791;Bochum
Apotheke d. Bezirksklinikums;Kutzenberg;96250;Ebensfeld
Apotheke d. Bundeswehrkrankenhauses;Lesserstr. 180;22049;Hamburg
Apotheke d. Bundeswehrkrankenhauses;Oberer Eselsberg 40;89081;Ulm
Apotheke d. Diakonie-Krankenhauses;Diakoniestr. 10;74523;Schwäbisch Hall
Apotheke d. Evang. Krankenhauses;Ludwig-Weber-Str. 15;41061;Mönchengladbach
Apotheke d. Gesundheit Nordhessen;Mönchebergstr. 41 - 43;34125;Kassel
Apotheke d. Helios-Klinikums;Nordhäuser Str. 74;99089;Erfurt
Apotheke d. Herz- und Diabetes-;Georgstr. 11;32545;Bad Oeynhausen
Apotheke d. Herz-Jesu-Krankenhauses;Westfalenstr. 109;48165;Münster
Apotheke d. Klinikums;Am Gesundheitspark 11;51375;Leverkusen
Apotheke d. Klinikums;Stiftstrasse 10;08228;Rodewisch
Apotheke d. Klinikums;St. Elisabeth Strasse 23;94315;Straubing
Apotheke d. Klinikums;Dr.-Salvadore-Allende-Str. 30;17036;Neubrandenburg
Apotheke d. Klinikums der Ruprecht-;Im Neuenheimer Feld 670;69120;Heidelberg
Apotheke d. Klinikums der Univ.;Gleueler Str. 88;50931;Köln
Apotheke d. Klinikums Ernst von;Charlottenstr. 72;14467;Potsdam
Apotheke d. Klinikums Nürnberg;Breslauer Str. 201;90471;Nürnberg
Apotheke d. Klinikums Passau;Innstr. 76;94032;Passau
Apotheke d. Klinikums Rostock Süd;Südring 81;18059;Rostock
Apotheke d. Knappschaftskranken-;Meesmannstr.103;44892;Bochum
Apotheke d. Krankenhauses der;Nordallee 1;54292;Trier
Apotheke d. Krankenhauses der;Prüfeninger Str. 86;93049;Regensburg
Apotheke d. Marien Hospitals GmbH;Josef-Albers-Str. 70;46236;Bottrop
Apotheke d. Nordwest-Krankenhauses;Am Gut Sanderbusch 1;26452;Sande
Apotheke d. Robert-Bosch-;Auerbachstr. 110;70376;Stuttgart
Apotheke d. Sana-Krankenhauses;Calandstrasse 7 - 8;18528;Bergen
Apotheke d. St. Agnes-Hospitals;Barloer Weg 125;46397;Bocholt
Apotheke d. St. Anna-Hospitals;Claudiusstr. 45;44649;Herne
Apotheke d. St. Elisabeth-;Biedermannstr. 84;04277;Leipzig
Apotheke d. St. Elisabeth-;Werthmannstr. 1;50935;Köln
Apotheke d. St. Katharinen-;Kapellenstrasse 1 - 5;50226;Frechen
Apotheke d. St.Vincenz-Krankenhs.;Am Busdorf 2;33098;Paderborn
Apotheke d. Städt. Kliniken AöR;Gerhard-Stalling-Str. 29;26135;Oldenburg
Apotheke d. Städt. Klinikums;Auenweg 38;06847;Dessau
Apotheke d. Städt. Klinikums;Celler Str. 38;38114;Braunschweig
Apotheke d. Städt. Krankenhauses;Pettenkoferstr. 22;66955;Pirmasens
Apotheke d. Städt. Krankenhauses;Gotenstraße 1;42653;Solingen
Apotheke d. Städt.Krankenanstalten;Ostmerheimer Str. 200;51109;Köln
Apotheke d. Universitätskliniken;Kirrberger Str.;66424;Homburg
Apotheke d. Universitätskliniken;Kirrberger Str. 100;66421;Homburg
Apotheke d. Universitätsklinikums;Baldingerstraße;35043;Marburg
Apotheke d. Universitätsklinikums;Hufelandstr. 55;45147;Essen
Apotheke d. Wald-Klinikums;Straße des Friedens 122;07548;Gera
Apotheke d. Zentrums f. Psychiatrie;Neubronnstrasse 25;79312;Emmendingen
Apotheke d.Brüderkrankenhauses;Husener Str. 46;33098;Paderborn
Apotheke d.Kath. Krankenhauses;Haarbergstrasse 70 - 72;99097;Erfurt
Apotheke d.St.Josefs-Krankenhauses;Sautierstr. 1;79104;Freiburg
Apotheke d.St.Marien-Krankenhauses;Kampenstr. 51;57072;Siegen
Apotheke d.St.Martinus-Hospitals;Hospitalweg 6;57462;Olpe
Apotheke d.Städt.Klinikums GmbH;Girbigsdorfer Str. 1 - 3;02828;Görlitz
Apotheke d.Universitätsklinikums;Steinbergweg 20;52074;Aachen
Apotheke d.Universitäts-Klinikums;Palmsanlage 3;91054;Erlangen
Apotheke Dahlem-Dorf;Königin-Luise-Str. 38;14195;Berlin
Apotheke der Ammerlandklinik;Lange Strasse 38;26655;Westerstede
Apotheke der Amper-Kliniken AG;Krankenhausstr. 15;85221;Dachau
Apotheke der Asklepios;Kösliner Str. 12;38642;Goslar
Apotheke der BG-Klinikum;Merseburger Str. 165;06112;Halle
Apotheke der Caritasklinik;Rheinstr. 2;66113;Saarbrücken
Apotheke der Evang. Diakonissen-;Gröpelinger Heerstr. 406-408;28239;Bremen
Apotheke der HELIOS Vogtland-;Röntgenstr. 2;08529;Plauen
Apotheke der HSK;Ludwig-Erhard-Str. 100;65199;Wiesbaden
Apotheke der katholischen;Hochstr. 63;58638;Iserlohn
Apotheke der Klinikum Frankfurt;Gotenstr. 6 - 8;65929;Frankfurt
Apotheke der LVR-Klinik;Kölner Str. 82;40764;Langenfeld
Apotheke der LWL-Klinik Warstein;Franz-Hegemann-Strasse 23;59581;Warstein
Apotheke der Mediz. Einrichtungen;Albert-Schweitzer-Str. 41;48149;Münster
Apotheke der Oberschwaben-Klinik;Elisabethenstr. 15;88212;Ravensburg
Apotheke der Ruppiner Kliniken GmbH;Fehrbelliner Str. 38;16816;Neuruppin
Apotheke der SHG Kliniken;Richardstr.5-9;66333;Völklingen
Apotheke der Städt. Kliniken gGmbH;Beurhausstr. 40;44137;Dortmund
Apotheke der Ubbo-Emmius-Klinik;Wallinghausener Str. 8;26603;Aurich
Apotheke der Universitätsmedizin Ro;Rembrandtstr. 17a;18057;Rostock
Apotheke der Zentralklinik;Robert Koch Allee 9 A;99438;Bad Berka
Apotheke des;Heisenbergstr. 26-40;50169;Kerpen
Apotheke des;Elsa-Brandström-Straße 1;67227;Frankenthal
Apotheke des Agaplesion;Ginnheimer Landstraße 86;60487;Frankfurt
Apotheke des Allgemeinen;Bullenberg 10;29221;Celle
Apotheke des Berufsgen. Krankenhs.;Bürkle-de-la-Camp-Platz 1;44789;Bochum
Apotheke des Bundeswehrzentral-;Rübenacher Str. 170;56072;Koblenz
Apotheke des Carl-Thiem-Klinikums;Thiemstr. 111;03048;Cottbus
Apotheke des DONAUISAR Klinikums;Perlasbergerstr. 41;94469;Deggendorf
Apotheke des Elbe Klinikums Stade;Bremervoerder Str. 111;21682;Stade
Apotheke des Ev. Krankenhauses;Kirchfeldstr. 35;40217;Düsseldorf
Apotheke des Evang.Krankenhauses;Buchforststr. 2;51103;Köln
Apotheke des Franziskus-Hospitals;Alte Rothenfelder Strasse 23;49124;Georgsmarienhütte
Apotheke des Friedrich-Ebert-;Friesenstr. 11;24534;Neumünster
Apotheke des Harz-Klinikums;Ilsenburger Straße 15;38855;Wernigerode
Apotheke des Klinikum;Postbrookstr. 103;27574;Bremerhaven
Apotheke des Klinikum;Stenglinstr. 2;86156;Augsburg
Apotheke des Klinikum;Starkenburgring 66;63069;Offenbach
Apotheke des Klinikum Fulda gAG;Pacelliallee 4;36043;Fulda
Apotheke des Klinikum Herford;Schwarzenmoorstr. 70;32049;Herford
Apotheke des Klinikums;Lindigallee 3;36433;Bad Salzungen
Apotheke des Klinikums;Engelstraße 39;76437;Rastatt
Apotheke des Klinikums;Moorenstr. 5;40225;Düsseldorf
Apotheke des Klinikums;Auenstrasse 6;82467;Garmisch-Partenkirchen
Apotheke des Klinikums;Krumenauerstr. 25;85049;Ingolstadt
Apotheke des Klinikums;Jakob-Henle-Str. 1;90766;Fürth
Apotheke des Klinikums;Friedrich-Paffrath-Str. 98;26389;Wilhelmshaven
Apotheke des Klinikums (A);Erlanger Allee 101;07747;Jena
Apotheke des Klinikums Bamberg;Buger Str. 80;96049;Bamberg
Apotheke des Klinikums der;Langenbeckstr. 1;55131;Mainz
Apotheke des Klinikums der;Franz-Josef-Strauss-Allee 11;93053;Regensburg
Apotheke des Klinikums der J. W.;Theodor-Stern-Kai 7;60596;Frankfurt
Apotheke des Klinikums der Stadt;Theodor-Kutzer-Ufer;68167;Mannheim
Apotheke des Klinikums der Stadt;Bremserstr. 79;67063;Ludwigshafen
Apotheke des Klinikums der Stadt;Theodor-Kutzer-Ufer 1-3;68167;Mannheim
Apotheke des Klinikums der Univ.;Robert-Koch-Str. 40;37075;Göttingen
Apotheke des Klinikums Großhadern;Marchioninistr. 15;81377;München
Apotheke des Klinikums Hof;Eppenreuther Str. 9;95032;Hof
Apotheke des Klinikums Karlsburg;Greifswalder Str. 11;17495;Karlsburg
Apotheke des Klinikums Konstanz;Luisenstr. 7;78464;Konstanz
Apotheke des Klinikums Starnberg;Osswaldstrasse 1;82319;Starnberg
Apotheke des Krankenhauses;Ludmillenstrasse 4;49716;Meppen
Apotheke des Krankenhauses;An St. Swidbert 20;40489;Düsseldorf
Apotheke des Krankenhauses Dritter;Menzinger Str. 44;80638;München
Apotheke des Kreiskrankenhauses;Dr.-Geldmacher-Str. 20;41540;Dormagen
Apotheke des Kreiskrankenhauses;Achdorfer Weg 3;84036;Landshut
Apotheke des Kreiskrankenhauses;Wilhelm-Breckow-Allee 20;51643;Gummersbach
Apotheke des Leopoldina-Krankenhaus;Gustav-Adolf-Str. 8;97422;Schweinfurt
Apotheke des Lukaskrankenhauses;Preussenstr. 84;41464;Neuss
Apotheke des Marienhospitals;Böheimstr. 37;70199;Stuttgart
Apotheke des Marien-Hospitals;Altstadtstr. 23;44534;Lünen
Apotheke des Prosper-Hospitals;Mühlenstr. 27;45659;Recklinghausen
Apotheke des Schwarzwald-;Klinikstraße 11;78052;Villingen-Schwenningen
Apotheke des St. Antonius-;Merkurstr. 11-13;52249;Eschweiler
Apotheke des St. Georg-Klinikums;Mühlhäuser Str. 94;99817;Eisenach
Apotheke des Städt. Klinikum;Bögelstr. 1;21339;Lüneburg
Apotheke des Städt. Klinikums;Moltkestr. 90;76133;Karlsruhe
Apotheke des Städtischen;Chemnitzstr. 33;24116;Kiel
Apotheke des Unfallkrankenhauses;Warener Str. 7;12683;Berlin
Apotheke des Universitäts-;Martinistr. 52;20251;Hamburg
Apotheke des Universitäts-;Sigmund-Freud-Str. 25;53127;Bonn
Apotheke des Universitäts-;Martinistr. 52;20246;Hamburg
Apotheke des Universitätsklinikums;Staudingerstr. 5;89081;Ulm
Apotheke Deutsches Herzzentrum;Lazarettstr. 36;80636;München
Apotheke Dr. Anschütz;Hauptstr. 23a;37083;Göttingen
Apotheke Dr. Beck;Johannes-Daur-Str. 13/1;70825;Korntal-Münchingen
Apotheke Dr. Dorda;Bahnhofstr. 89;71679;Asperg
Apotheke Dr. Jäger Nachf.;Gmünder Str. 4;73430;Aalen
Apotheke Dr. Mack;Konrad-Sam-Str. 24;89616;Rottenacker
Apotheke Dr. Mack Rottenacker;Konrad-Sam-Str. 24;89616;Rottenacker
Apotheke Dunningen;Hauptstr. 28;78655;Dunningen
Apotheke Ebrach;Brucksteigstr. 1;96157;Ebrach
Apotheke Ebrach OHG;Brucksteigstr. 1;96157;Ebrach
Apotheke Feldkirchen;Irlicher Str. 11;56567;Neuwied
Apotheke Feldmann;Großenbaumer Allee 35-37;47269;Duisburg
Apotheke Ferndorf;Marburger Strasse 157;57223;Kreuztal
Apotheke Feuerbach Mitte;Stuttgarter Str. 88;70469;Stuttgart
Apotheke Flotwedel;Hauptstr. 87;29356;Bröckel
Apotheke Frankenbach;Speyerer Str. 4;74078;Heilbronn
Apotheke Friesenplatz 17;Friesenplatz 17;50672;Köln
Apotheke Fürstenhagen;Lindenstr. 12;37235;Hessisch-Lichtenau
Apotheke Gartenstadt;Fritz-Soldmann-Str. 56;97424;Schweinfurt
Apotheke Gehlenbeck;Lindenstr. 35;32312;Lübbecke
Apotheke Godshorn;Hauptstr. 10a;30855;Langenhagen
Apotheke Grabenstätt;Erlstätter Str. 1;83355;Grabenstätt
Apotheke Grebenhain;Hauptstr. 37;36355;Grebenhain
Apotheke Groß Ottersleben;Halberstädter Chaussee 37;39116;Magdeburg
Apotheke Großbeeren;Berliner Str. 30M;14979;Großbeeren
Apotheke Große Verdener Straße;Verdener Str. 5;27356;Rotenburg (Wümme)
Apotheke Großer Hillen 6;Großer Hillen 6;30559;Hannover
Apotheke Gross-Klein;Schiffbauerring 19;18109;Rostock
Apotheke Gruna;Papstdorfer Str. 49;01277;Dresden
Apotheke Gutersohn;Bahnhofstr. 24;46414;Rhede
Apotheke Haaß Heimburgstraße;Heimburgstr. 1;77656;Offenburg
Apotheke Handewitt;Wiesharder Markt 2;24983;Handewitt
Apotheke Haßmersheim;Theodor-Heuss-Str. 28;74855;Haßmersheim
Apotheke Haus Postplatz;Postplatz 2;01067;Dresden
Apotheke Helle Mitte;Fritz-Lang-Platz 6;12627;Berlin
Apotheke Helle Mitte/Lager;Döbelner Str. 4a;12627;Berlin
Apotheke Herrnburg;Am Bahnhof 1;23923;Herrnburg
Apotheke Hoch2;Marktstr. 1;30890;Barsinghausen
Apotheke Höfingen;Ditzinger Str. 9;71229;Leonberg
Apotheke Holtriem;Nordener Str. 4a;26556;Westerholt
Apotheke Hugo von Rücker;Bürgerstr. 2;95028;Hof
